,s,vbar,v,t,p,acc
324,895.2780799895882,14.927769329598771,14.920114310089028,64.80000000000038,0.0,-0.0014864433937589766
325,898.2596328022701,14.901092672454642,14.895413816738142,65.00000000000038,0.2792221573980413,0.003950965435367712
326,901.2359284688973,14.874464492393804,14.867542849533633,65.20000000000039,0.0,-0.003914723848623525
327,904.206644129099,14.847883824228024,14.839613752469942,65.40000000000039,0.0,-0.0005797711010373074
328,907.1720217732363,14.821353485228075,14.81416268891099,65.60000000000039,0.14856511308150566,0.002542578860677881
329,910.1321156903359,14.794871248488947,14.786776482075883,65.8000000000004,0.0,-0.002194413353954003
330,913.0867428715101,14.76843656382436,14.759495329672625,66.0000000000004,0.0,-4.370286734387135e-05
331,916.0360716837677,14.742051000537444,14.7337927929045,66.2000000000004,0.0910562902757926,0.0015852181227334742
332,918.9801418043025,14.715712990391983,14.706908412441196,66.4000000000004,0.0,-0.001712202658762245
333,921.9188449946123,14.6894221147628,14.680123490641156,66.6000000000004,0.0,-0.0007350703748100221
